Username,Text,language,retweet_count,Time,location
icyBlue27_,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:09:39+00:00,
Sahar__mpour,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:09:35+00:00,
AbdulAlim74,"Funeral in Javanrood, Kermanshah province today for Borhan Eliasi, 22, who was shot and killed at a protest.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/RquPBPYYsH",en,24,2022-12-31 17:09:32+00:00,
Peymaneh8,"Dec 31—Javanrud, W #Iran  Footage of locals taking control of their streets and confronting the regime's security forces.  #IranRevolution   #جوانرود   https://t.co/ublykwtWeA",en,10,2022-12-31 17:09:31+00:00,
KloudMuna,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:09:29+00:00,
aabaas_a,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:09:25+00:00,
Coffeeisforclo1,"Dec 31—Najafabad, central #Iran   ""Our dollars in Lebanon! Our youths in prison!"" brave women were chanting today in clear opposition to the regime's meddling in the Middle East and support for terrorist groups, especially Hezbollah.  #IranRevolution   https://t.co/NdlxWII13T",en,8,2022-12-31 17:09:25+00:00,"Former MoneyDesk Trader, MBA"
saramokhtarzad2,"Khamenei fears even the commemoration of slain protesters. In Javanrud, people gathered to pay tribute to 7 protesters killed 40 days ago. Security forces opened fire, killing another brave young man, Borhan Eliasi. These crimes will only fuel the flames of #Iranprotests.  #Iran https://t.co/XD98lLfCHA",en,80,2022-12-31 17:09:24+00:00,Canada
maiabreck,"Funeral in Javanrood, Kermanshah province today for Borhan Eliasi, 22, who was shot and killed at a protest.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/RquPBPYYsH",en,24,2022-12-31 17:09:24+00:00,"Breckenridge, CO"
FarakhanIranian,The turban flicking operations in #Iran targeting mullahs have advanced to a higher level. This novel technique involves flicking the mullah’s turban with simultaneous placement of a noose around his neck.   #IranRevoIution2022   https://t.co/qo0m8UhYKv,en,36,2022-12-31 17:09:23+00:00,Washington DC
AzitaAzarpira,"Today, December 31, several #Abadan Refinery staff protested before the company's main building.  #Iran https://t.co/ROrKgWqRZe",en,11,2022-12-31 17:09:20+00:00,
Feriiiich,Deadly clashes today in Javanroud. #Iran regime forces are firing live ammunition and tear gas at people gathering to mark the end of a 40-day mourning period for revolutionaries. #MahsaAmini   https://t.co/AChdQHjNbD,en,297,2022-12-31 17:09:16+00:00,
mohamadmamad123,"I have no idea what he is saying, but I’m fucking *OBSESSED* with Shervin Hajipour. “Dornaye Mongharez”    #Iran #عشق https://t.co/ytpLCKhU33",en,2048,2022-12-31 17:09:16+00:00,
banpkk,@joyberryfly @UN_HRC @UNHumanRights @JosepBorrellF @EUCouncil @VP @WhiteHouse @Europarl_EN @CanadianPM @CNN @dwnews IRGC terrorists are massacring people in #Javanrud.  The mullahs' regime in #Iran is committing crimes against humanity and the world is sleeping.  #MahsaAmini   @UN_HRC   @UNHumanRights   @JosepBorrellF   @EUCouncil   @VP   @WhiteHouse   @Europarl_EN   @CanadianPM   @CNN   @dwnews,en,2,2022-12-31 17:09:16+00:00,
mipaze,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:09:15+00:00,
kousoku_na_page,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:09:12+00:00,
amnrshdi,It’s sad cause it’s true.    #IranRevolution #Iran #IranLobby https://t.co/68Rr8hwtYp,en,1867,2022-12-31 17:09:08+00:00,
noushinfaraji,#fuck ISLAMIC TERRORIST REGIME #IranRevoIution #Iran https://t.co/u9z69mbzHk,en,0,2022-12-31 17:09:05+00:00,Los angeles
haloooo34,It’s sad cause it’s true.    #IranRevolution #Iran #IranLobby https://t.co/68Rr8hwtYp,en,1867,2022-12-31 17:09:04+00:00,
_itsaa_,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:09:03+00:00,
HostageAid,US citizen Emad Sharghi was unlawfully detained in #Iran in April 2018. He has spent 1710 days in #Evinprison &amp; 5 Christmases without his family.    @POTUS @SecBlinken we have heard many promises but have not seen any action.    @StateSPEHA when will you #BringEmadHome? @USEnvoyIran https://t.co/94iTNl5x4k,en,12,2022-12-31 17:09:01+00:00,United States
AriyaMehr22,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:08:59+00:00,
FarekDaniel,"Khamenei fears even the commemoration of slain protesters. In Javanrud, people gathered to pay tribute to 7 protesters killed 40 days ago. Security forces opened fire, killing another brave young man, Borhan Eliasi. These crimes will only fuel the flames of #Iranprotests.  #Iran https://t.co/XD98lLfCHA",en,80,2022-12-31 17:08:59+00:00,
saharrahas1,The people of #Iran are telegraphing the IRGC = #ISIS. It's time the G7 listens to them and adds the IRGC to their respective terror lists. A good occasion to do so would be a multinational announcement on the anniversary of Islamic Revolution in early February. https://t.co/KW38rNyg5k,en,41,2022-12-31 17:08:58+00:00,
Iran29233646,"@UN While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/j6btKrvoFA",en,1,2022-12-31 17:08:55+00:00,
Highlander0070,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:08:54+00:00,Borg Cube
rezasafaei44,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:08:54+00:00,
mthri2020,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:08:51+00:00,"British Columbia, Canada"
W0k0Illan,Horrible News Coming From Kerala..  NIA arrests Kerala high court advocate Mohammed Mubarak For training Murderous Squad in Banned Islamic Terrorist organization PFI.    BJP leaders and Other Religious Leaders under Hit list    #PFI #Keralafiles #terrorist #Iran #Paris #Taliban https://t.co/UdHSj9u5ni,en,145,2022-12-31 17:08:51+00:00,Luxembourg
MinuD19,"Protests continue in #Iran - and the few reports we get despite internet blockade indicate that #IRGC shoots on protestors with live ammunition     This is a grave human rights abuse. The world needs to watch, #JCPOA talks have to stop and #IRGC needs to be on 🇪🇺 sanctions list. https://t.co/I70p7q9Zbh",en,585,2022-12-31 17:08:50+00:00,
mm58902393,"What is going on in  Gawadar , Balochistan and Gilgit Baltistan ? #talkshock #baluchistan #Gawadar #rights #GilgitBaltistan #Pakistan #UAE #Iran #Afghanistan #India https://t.co/a0h0CAWZL3 via @YouTube https://t.co/kcXL63eyUq",en,8,2022-12-31 17:08:48+00:00,"Sindh, Pakistan"
soofi_soofi,An Iranian TV report warns that Tehran would raze Tel Aviv “to the ground” if Israeli forces attacked #Iran’s nuclear facilities. #JCPOA #MahsaAmini #اعتصابات_سراسری #Israel https://t.co/E1SxCgu3Jo,en,45,2022-12-31 17:08:45+00:00,
ChangeUs3rName,It’s sad cause it’s true.    #IranRevolution #Iran #IranLobby https://t.co/68Rr8hwtYp,en,1867,2022-12-31 17:08:44+00:00, 
tatakae1376,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:08:40+00:00,
AzitaAzarpira,"Police/security forces used violence and tear gas against the protestors in #Javanrud, #Kermanshah Province. This video shows that the security forces have thrown tear gas into a vehicle. (December 31)  #Iran  #IranProtests https://t.co/AClfu4lAxm",en,14,2022-12-31 17:08:38+00:00,
DalToNs_BaCk,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:08:38+00:00,
kerrisonpunch,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:08:34+00:00,
pootkkk,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:08:32+00:00,
mahbube39410777,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:08:30+00:00,Iran
hmdfahimi,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:08:19+00:00,The Netherlands
berliiiiiinn,IRGC terrorists are massacring people in #Javanrud.  The mullahs' regime in #Iran is committing crimes against humanity and the world is sleeping  #MahsaAmini   @UN_HRC   @UNHumanRights   @JosepBorrellF   @EUCouncil   @VP   @WhiteHouse   @Europarl_EN   @CanadianPM   @CNN   @dwnews,en,2307,2022-12-31 17:08:14+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran  Locals are establishing control over their streets and protecting themselves against the regime's forces as the confrontation escalates.  #IranRevolution   https://t.co/k0XslMt8In",en,32,2022-12-31 17:08:09+00:00,"Stockholm, Sverige"
saramokhtarzad2,"@Maryam_Rajavi_F December 31 - Javanrud, western #Iran  Borhan Eliasi, 22, was killed by regime security forces today, according to social media reports and local activists, during a ceremony held for people killed by the mullahs' regime 40 days ago.  #IranRevolution   #جوانرود https://t.co/XItlypXK7U",en,2,2022-12-31 17:08:08+00:00,Canada
mahtab_888,"Dec 31—#Semirom, Isfahan Province, central #Iran.   People started demonstrations against Iran's regime and chanted: ""Death to Khamenei""  #IranRevoIution https://t.co/W3jRM0MUCr",en,13,2022-12-31 17:08:07+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran  Regime security forces and anti-riot units attacked the locals and used tear gas in the ongoing escalation.  #IranRevolution   https://t.co/KWNvMTLrNq",en,25,2022-12-31 17:08:02+00:00,"Stockholm, Sverige"
_kurdzad,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:07:59+00:00,
Spin_oz4,"If you know, you know. 🔥😂     #Iran #IranRevolution #shervinhajipour https://t.co/FLCKbzbvZ0",en,1214,2022-12-31 17:07:58+00:00,
Nima_Zarifkar,"Islamic Republic forces fired shots and tear gas today at a protest in Javanrood, Kermanshah province, after a mourning gathering for 7 people who were killed by Islamic Republic forces 40 days ago.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/Q8i20NZ23t",en,10,2022-12-31 17:07:58+00:00,
yaghobbadri,"December 31 - Abadan, southwest #Iran  Official workers of the Abadan Refinery held a protesting gathering on this 107th day of the nationwide uprising.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/XeWRs5g3Jb",en,26,2022-12-31 17:07:57+00:00,"Stockholm, Sverige"
binam_47,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:07:55+00:00,
Mohamad55318117,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:07:54+00:00,
omidl10n,"Funeral in Javanrood, Kermanshah province today for Borhan Eliasi, 22, who was shot and killed at a protest.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/RquPBPYYsH",en,24,2022-12-31 17:07:52+00:00,"Barcelona, España"
omidl10n,"Islamic Republic forces fired shots and tear gas today at a protest in Javanrood, Kermanshah province, after a mourning gathering for 7 people who were killed by Islamic Republic forces 40 days ago.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/Q8i20NZ23t",en,10,2022-12-31 17:07:50+00:00,"Barcelona, España"
saramokhtarzad2,"@Maryam_Rajavi_A December 31 - Javanrud, western #Iran  Borhan Eliasi, 22, was killed by regime security forces today, according to social media reports and local activists, during a ceremony held for people killed by the mullahs' regime 40 days ago.  #IranRevolution   #جوانرود https://t.co/WyAlruQnTN",en,2,2022-12-31 17:07:49+00:00,Canada
datsyuklover,"Iran - Javanroud  Clash of people with the repressive forces of the Khamenei regime in Javanroud  People had gone to the city cemetery to participate in the ceremony of the 40th day of the martyrs of the way of freedom  Saturday, December 31, 2022  #Iran #IranProtests #IranRevolution https://t.co/9ZH083fMCf",en,34,2022-12-31 17:07:48+00:00,red state 
Ned_mahtabgard,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:07:47+00:00,
valueu23,"""#Iran Dispatch of Iranian Special Forces to #Joanrud.""    Dated today https://t.co/IxC8tEGhiz",en,2,2022-12-31 17:07:46+00:00,
KashifN92,"What is going on in  Gawadar , Balochistan and Gilgit Baltistan ? #talkshock #baluchistan #Gawadar #rights #GilgitBaltistan #Pakistan #UAE #Iran #Afghanistan #India https://t.co/a0h0CAWZL3 via @YouTube https://t.co/kcXL63eyUq",en,8,2022-12-31 17:07:46+00:00,"Rawalpindi, Pakistan"
Dena_Sahand,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:07:46+00:00,
parisa76699647,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:07:45+00:00,"Mölndal, Sverige"
sepidehazadi,I urge Iranians all over the world to encourage the people and governments of their respective countries to recognize the right of the Iranian people and youths to overthrow the ruling religious fascism and to obtain freedom. #IranRevolution #Iran https://t.co/fxpPMrAl4g,en,421,2022-12-31 17:07:43+00:00,
yaghobbadri,"December 31 - Tehran, #Iran  Authorities dispatched a large number of heavily equipped security forces and anti-riot units to the city's Bazaar area to prevent any signs of protests.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/vaeDGsrfcl",en,26,2022-12-31 17:07:41+00:00,"Stockholm, Sverige"
Behshidbb,Deadly clashes today in Javanroud. #Iran regime forces are firing live ammunition and tear gas at people gathering to mark the end of a 40-day mourning period for revolutionaries. #MahsaAmini   https://t.co/AChdQHjNbD,en,297,2022-12-31 17:07:39+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran  Borhan Eliasi, 22, was killed by regime security forces today, according to social media reports and local activists.  #IranRevolution   #جوانرود   https://t.co/vYhG3iA29w",en,32,2022-12-31 17:07:37+00:00,"Stockholm, Sverige"
Pej_dev,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:07:33+00:00,
sepidehazadi,"Khamenei fears even the commemoration of slain protesters. In Javanrud, people gathered to pay tribute to 7 protesters killed 40 days ago. Security forces opened fire, killing another brave young man, Borhan Eliasi. These crimes will only fuel the flames of #Iranprotests.  #Iran https://t.co/XD98lLfCHA",en,80,2022-12-31 17:07:33+00:00,
Mehrdadjali,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:07:33+00:00,
agnos_pharmos,"As per Iranian revolutionaries’ call earlier this week, there are reports that protests have started today at Tehran’s Grand Bazaar. Video is starting to come in below. #Iran #MahsaAmini https://t.co/PDIM6y0xoe",en,252,2022-12-31 17:07:31+00:00,Who Knows?!
Kameh06230841,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:07:31+00:00,
baluph,Horrible News Coming From Kerala..  NIA arrests Kerala high court advocate Mohammed Mubarak For training Murderous Squad in Banned Islamic Terrorist organization PFI.    BJP leaders and Other Religious Leaders under Hit list    #PFI #Keralafiles #terrorist #Iran #Paris #Taliban https://t.co/UdHSj9u5ni,en,145,2022-12-31 17:07:29+00:00,Bangalore
yaghobbadri,"December 31 - Javanrud, western #Iran  Borhan Eliasi, 22, was killed by regime security forces today, according to social media reports and local activists, during a ceremony held for people killed by the mullahs' regime 40 days ago.  #IranRevolution   #جوانرود https://t.co/spU7Mi0ark",en,36,2022-12-31 17:07:28+00:00,"Stockholm, Sverige"
noorromid,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:07:28+00:00,
wisdomNhopee,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:07:25+00:00,
ShahrTk,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:07:24+00:00,
agnos_pharmos,I'm getting a lot of feedback about this piece. Worth emphasizing @PostOpinions will not be anointing the leader of the revolution in #Iran. That's up to the Iranian people. And I'm constantly reminded of the support inside and outside Iran for the crown prince. https://t.co/eGz0kYodtv,en,203,2022-12-31 17:07:23+00:00,Who Knows?!
saramokhtarzad2,@Maryam_Rajavi The Iranian people are determined to overthrow this awful criminal corrupt regime! #Iran #FreeIran2023 Thank you for your excellent remarkable leadership!,en,5,2022-12-31 17:07:23+00:00,Canada
yaghobbadri,"December 31 - Javanrud, western #Iran  More footage of locals establishing control over their streets and protecting themselves against the regime's forces as the confrontation escalates.  #IranRevolution   #جوانرود   https://t.co/UsYdqocqKt",en,34,2022-12-31 17:07:23+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Tehran, #Iran  Locals at the Bazaar area are chanting ""Death to the dictator!"" and continuing the nationwide protests against the regime on the 107th day of the uprising.  Security forces are attacking and arresting many people.  #IranRevolution  https://t.co/Dz74LIbE4i",en,25,2022-12-31 17:07:19+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Javanrud, western #Iran  Regime security forces began firing tear gas at locals and their homes, resulting in at least one fire.   #IranRevolution   #جوانرود   https://t.co/kt9gi7QiWb",en,39,2022-12-31 17:07:15+00:00,"Stockholm, Sverige"
parikuchuloo,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:07:13+00:00,
Nabat_iran,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:07:12+00:00,
TrudyRutherfo14,"2,637 days since our beloved Siamak was unlawfully and unjustly taken hostage by the #IRGC in #Iran. He has committed no crime! This injustice must end - he should be freed!  #FreeSiamakNamazi #FreeIranHostages #EndHostageDiplomacy #BOFH",en,1,2022-12-31 17:07:07+00:00,"Knoxville, TN"
yaghobbadri,"December 31 - Javanrud, western #Iran  Brave women began chanting:  ""From Javanrud to Tehran, my life for Iran!""  #IranRevolution   #جوانرود   https://t.co/DCis5vFKjC",en,26,2022-12-31 17:07:07+00:00,"Stockholm, Sverige"
PrinceScrapbook,How brave are #Iran 's youths!  During #IranProtests Protesters took control of two state-owned banks.  The mullahs' banks plunder people's funds  #IranRevolution https://t.co/C0p6snufSg,en,1,2022-12-31 17:07:05+00:00,The City of the Big Shoulders
saramokhtarzad2,"@Maryam_Rajavi December 31 - Javanrud, western #Iran  Borhan Eliasi, 22, was killed by regime security forces today, according to social media reports and local activists, during a ceremony held for people killed by the mullahs' regime 40 days ago.  #IranRevolution   #جوانرود https://t.co/JP3ZDSn1Kp",en,5,2022-12-31 17:07:05+00:00,Canada
Beenwaiting23,"Sorry to bother everyone’s #NewYear celebration but this is what is happening in #Javanrud, #Iran. The #Western world needs to stop negotiating with Islamic Republic murderers. #MahsaAmini https://t.co/NsoU9fUiEu",en,1,2022-12-31 17:07:05+00:00,
Agirl_fightng,"Islamic Republic forces fired shots and tear gas today at a protest in Javanrood, Kermanshah province, after a mourning gathering for 7 people who were killed by Islamic Republic forces 40 days ago.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/Q8i20NZ23t",en,10,2022-12-31 17:07:05+00:00,
yaghobbadri,"December 31 - Tehran, #Iran  Footage of locals near the city's famous Bazaar being attacked by regime security forces on the 107th day of the nationwide uprising.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/prd2cF4GWl",en,21,2022-12-31 17:07:03+00:00,"Stockholm, Sverige"
LibertyForIR,"If you know, you know. 🔥😂     #Iran #IranRevolution #shervinhajipour https://t.co/FLCKbzbvZ0",en,1214,2022-12-31 17:07:02+00:00,
sara_for_iran,"Islamic Republic forces fired shots and tear gas today at a protest in Javanrood, Kermanshah province, after a mourning gathering for 7 people who were killed by Islamic Republic forces 40 days ago.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/Q8i20NZ23t",en,10,2022-12-31 17:07:01+00:00,
okhtapu31,"We may all feel like lonely fighters, sometimes, but together we are many. And if we stop, they will win, for sure.    Into a better 2023 - for Freedom, for Equality, for Peace.     #Iran #Afghanistan #Ukraine #Yemen in my mind tonight. https://t.co/HcjmUdkZQb",en,56,2022-12-31 17:07:00+00:00,🪐
yaghobbadri,"December 31 - Tehran, #Iran  Footage of locals near the city's Bazaar are being attacked by regime security forces on the 107th day of the nationwide uprising. People began chanting at the security forces.  #IranRevolution  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/QQJs6doCso",en,19,2022-12-31 17:06:59+00:00,"Stockholm, Sverige"
Hss_stare,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:06:58+00:00,
sos_sos30811358,The turban flicking operations in #Iran targeting mullahs have advanced to a higher level. This novel technique involves flicking the mullah’s turban with simultaneous placement of a noose around his neck.   #IranRevoIution2022   https://t.co/qo0m8UhYKv,en,36,2022-12-31 17:06:57+00:00,
gishnizak,"mullahs' regime killed #MahmoudAhmadi, a young man from the city of Izeh, but they have taken his body hostage and will not hand it over to his family for the funeral ceremony. His family symbolically performed the funeral today.  #iran  #MahsaAmini  @UN_HRC  @CNN  @Ap  @dwnews  @VP https://t.co/VvC88gPh3Z",en,3241,2022-12-31 17:06:56+00:00,
SeppOsley,"Somehow, in this maniacal world we live in, hate speech gets removed due to violating social media app regulations, but the ACTUAL act of murder, rape, torture, massacre, killing children gets the REAL criminal a blue check mark.  PLEASE @Meta right this horrible wrong.  #Iran https://t.co/Ax3blRWQJN",en,0,2022-12-31 17:06:56+00:00,"London, England"
voleriosiferman,Beheshti University graduate Sepideh Ahmadkhani has reportedly been sentenced to 74 lashes and six years in prison in connection with #IranProtests.     She has also been ordered to write an 80-page thesis on “society’s need for security and patriotism.” #سپیده_احمدخانی #Iran https://t.co/mi2ShOr6jk,en,608,2022-12-31 17:06:55+00:00,
anna_rahmani,"If you know, you know. 🔥😂     #Iran #IranRevolution #shervinhajipour https://t.co/FLCKbzbvZ0",en,1214,2022-12-31 17:06:55+00:00,"Greater Vancouver A, British Columbia"
